fid,transect_id,veg_type,transect_name,size_group,X,Y,distance_m,temp_oc,cooling_inten_oC,fvc,imper_surf,area,peri_area,prox
1282,19,Forest,PedaForest_Kuba,Medium-sized,325363.5771,1279824.989,155,29.3,3.3,0.214,0.807,5.4,0.016916667,82.70131658
1283,19,Forest,PedaForest_Kuba,Medium-sized,325366.6908,1279828.901,160,29.4,3.2,0,0.805,5.4,0.016916667,87.65982138
1284,19,Forest,PedaForest_Kuba,Medium-sized,325369.8045,1279832.813,165,29.5,3.1,0,0.802,5.4,0.016916667,92.62277553
1285,19,Forest,PedaForest_Kuba,Medium-sized,325372.545,1279836.963,170,29.6,3,0,0.8,5.4,0.016916667,97.49524046
1286,19,Forest,PedaForest_Kuba,Medium-sized,325374.7811,1279841.435,175,29.6,3,0,0.798,5.4,0.016916667,102.2587618
1287,19,Forest,PedaForest_Kuba,Medium-sized,325377.0172,1279845.907,180,29.8,2.8,0,0.795,5.4,0.016916667,107.0438446
1288,19,Forest,PedaForest_Kuba,Medium-sized,325379.8432,1279850.014,185,29.9,2.7,0,0.793,5.4,0.016916667,111.9768861
1289,19,Forest,PedaForest_Kuba,Medium-sized,325382.8526,1279854.007,190,30,2.6,0,0.791,5.4,0.016916667,116.9536983
1290,19,Forest,PedaForest_Kuba,Medium-sized,325385.862,1279858,195,30.1,2.5,0,0.788,5.4,0.016916667,121.9324122
1291,19,Forest,PedaForest_Kuba,Medium-sized,325388.8714,1279861.993,200,30.2,2.4,0,0.786,5.4,0.016916667,126.9128039
1292,19,Forest,PedaForest_Kuba,Medium-sized,325391.9013,1279865.97,205,30.3,2.3,0,0.784,5.4,0.016916667,131.8964212
1293,19,Forest,PedaForest_Kuba,Medium-sized,325394.9904,1279869.902,210,30.4,2.2,0,0.781,5.4,0.016916667,136.8869411
1294,19,Forest,PedaForest_Kuba,Medium-sized,325398.0795,1279873.833,215,30.5,2.1,0,0.779,5.4,0.016916667,141.8774024
1295,19,Forest,PedaForest_Kuba,Medium-sized,325401.2396,1279877.707,220,30.6,2,0,0.777,5.4,0.016916667,146.872763
1296,19,Forest,PedaForest_Kuba,Medium-sized,325404.4935,1279881.503,225,30.7,1.9,0,0.774,5.4,0.016916667,151.8719553
1297,20,Wetland,Wetland8_Peda,Large-sized,324890.9978,1279214.708,0,28.1,4.5,0.485,0,15.9,0.010146541,3.086462831
1298,20,Wetland,Wetland8_Peda,Large-sized,324894.2787,1279218.481,5,28.1,4.5,0.452,0,15.9,0.010146541,4.405872718
1299,20,Wetland,Wetland8_Peda,Large-sized,324897.5596,1279222.254,10,28.1,4.5,0.426,0,15.9,0.010146541,5.725282605
1300,20,Wetland,Wetland8_Peda,Large-sized,324900.8405,1279226.027,15,28.1,4.5,0.424,0,15.9,0.010146541,7.044692492
1301,20,Wetland,Wetland8_Peda,Large-sized,324904.1214,1279229.8,20,28.1,4.5,0.414,0,15.9,0.010146541,8.998285279
1302,20,Wetland,Wetland8_Peda,Large-sized,324907.4022,1279233.573,25,28.2,4.4,0.404,0,15.9,0.010146541,12.65094834
1303,20,Wetland,Wetland8_Peda,Large-sized,324910.6831,1279237.346,30,28.2,4.4,0.394,0,15.9,0.010146541,9.72557109
1304,20,Wetland,Wetland8_Peda,Large-sized,324913.964,1279241.119,35,28.2,4.4,0.384,0,15.9,0.010146541,4.962119297
1305,20,Wetland,Wetland8_Peda,Large-sized,324917.2449,1279244.892,40,28.2,4.4,0.374,0,15.9,0.010146541,0.198667504
1306,20,Wetland,Wetland8_Peda,Large-sized,324920.5258,1279248.665,45,28.2,4.4,0.364,0,15.9,0.010146541,2.050189132
1307,20,Wetland,Wetland8_Peda,Large-sized,324923.8067,1279252.438,50,28.3,4.3,0.354,0,15.9,0.010146541,5.269535864
1308,20,Wetland,Wetland8_Peda,Large-sized,324927.0876,1279256.211,55,28.3,4.3,0.343,0,15.9,0.010146541,2.156524191
1309,20,Wetland,Wetland8_Peda,Large-sized,324930.3685,1279259.984,60,28.3,4.3,0.333,0.122,15.9,0.010146541,3.421067187
1310,20,Wetland,Wetland8_Peda,Large-sized,324933.6494,1279263.757,65,28.3,4.3,0.323,0.269,15.9,0.010146541,8.268134287
1311,20,Wetland,Wetland8_Peda,Large-sized,324936.9303,1279267.53,70,28.3,4.3,0.313,0.497,15.9,0.010146541,13.22701338
1312,20,Wetland,Wetland8_Peda,Large-sized,324940.2112,1279271.303,75,28.3,4.3,0.303,0.552,15.9,0.010146541,18.19245816
1313,20,Wetland,Wetland8_Peda,Large-sized,324943.4921,1279275.076,80,28.3,4.3,0.293,0.453,15.9,0.010146541,23.15790293
1314,20,Wetland,Wetland8_Peda,Large-sized,324946.3685,1279279.161,85,28.4,4.2,0.283,0.346,15.9,0.010146541,27.51678211
1315,20,Wetland,Wetland8_Peda,Large-sized,324949.1852,1279283.292,90,28.4,4.2,0.273,0.373,15.9,0.010146541,27.83984611
1316,20,Wetland,Wetland8_Peda,Large-sized,324952.0019,1279287.423,95,28.4,4.2,0.263,0.306,15.9,0.010146541,29.03340636
1317,20,Wetland,Wetland8_Peda,Large-sized,324954.8186,1279291.555,100,28.4,4.2,0.253,0.234,15.9,0.010146541,30.99794932
1318,20,Wetland,Wetland8_Peda,Large-sized,324957.6353,1279295.686,105,28.4,4.2,0.242,0.355,15.9,0.010146541,33.5970031
1319,20,Wetland,Wetland8_Peda,Large-sized,324970.7702,1279322.466,135,28.4,4.2,0,0.362,15.9,0.010146541,46.42531161
1320,20,Wetland,Wetland8_Peda,Large-sized,324972.6028,1279327.118,140,28.5,4.1,0,0.368,15.9,0.010146541,50.38999936
1321,20,Wetland,Wetland8_Peda,Large-sized,324974.4355,1279331.77,145,28.7,3.9,0,0.375,15.9,0.010146541,54.35465947
1322,20,Wetland,Wetland8_Peda,Large-sized,324976.2681,1279336.422,150,29,3.6,0,0.381,15.9,0.010146541,58.31934722
1323,20,Wetland,Wetland8_Peda,Large-sized,324978.1007,1279341.074,155,29.1,3.5,0,0.392,15.9,0.010146541,62.28403496
1324,20,Wetland,Wetland8_Peda,Large-sized,324979.9333,1279345.726,160,29.2,3.4,0,0.402,15.9,0.010146541,347.1046441
1325,20,Wetland,Wetland8_Peda,Large-sized,324981.1691,1279350.521,165,29.2,3.4,0,0.413,15.9,0.010146541,343.1077818
1326,20,Wetland,Wetland8_Peda,Large-sized,324981.6507,1279355.498,170,29.3,3.3,0,0.423,15.9,0.010146541,339.6122423
1327,20,Wetland,Wetland8_Peda,Large-sized,324982.1323,1279360.475,175,29.4,3.2,0,0.434,15.9,0.010146541,336.154734
1328,20,Wetland,Wetland8_Peda,Large-sized,324982.6139,1279365.451,180,29.4,3.2,0,0.445,15.9,0.010146541,332.7370485
1329,20,Wetland,Wetland8_Peda,Large-sized,324983.0956,1279370.428,185,29.5,3.1,0,0.455,15.9,0.010146541,329.3591058
1330,20,Wetland,Wetland8_Peda,Large-sized,324983.5772,1279375.405,190,29.5,3.1,0,0.466,15.9,0.010146541,326.0229373
1331,20,Wetland,Wetland8_Peda,Large-sized,324984.0588,1279380.382,195,29.5,3.1,0,0.476,15.9,0.010146541,322.7297563
1332,20,Wetland,Wetland8_Peda,Large-sized,324984.5404,1279385.358,200,29.6,3,0,0.487,15.9,0.010146541,319.4814609
1333,20,Wetland,Wetland8_Peda,Large-sized,324985.0233,1279390.335,205,29.6,3,0,0.497,15.9,0.010146541,316.2771913
1334,20,Wetland,Wetland8_Peda,Large-sized,324985.5112,1279395.311,210,29.6,3,0,0.508,15.9,0.010146541,313.1163556
1335,20,Wetland,Wetland8_Peda,Large-sized,324985.999,1279400.287,215,29.7,2.9,0,0.518,15.9,0.010146541,310.0040195
1336,20,Wetland,Wetland8_Peda,Large-sized,324986.4869,1279405.264,220,29.7,2.9,0,0.529,15.9,0.010146541,306.9409607
1337,20,Wetland,Wetland8_Peda,Large-sized,324986.9747,1279410.24,225,29.8,2.8,0,0.539,15.9,0.010146541,303.9299219
1338,20,Wetland,Wetland8_Peda,Large-sized,324987.4626,1279415.216,230,29.8,2.8,0,0.55,15.9,0.010146541,300.9717372
1339,20,Wetland,Wetland8_Peda,Large-sized,324987.9504,1279420.192,235,30,2.6,0,0.56,15.9,0.010146541,298.0681547
1340,20,Wetland,Wetland8_Peda,Large-sized,324988.4383,1279425.168,240,30.1,2.5,0,0.571,15.9,0.010146541,295.2206097
1341,20,Wetland,Wetland8_Peda,Large-sized,324988.9262,1279430.144,245,30.2,2.4,0,0.582,15.9,0.010146541,292.430828
1342,20,Wetland,Wetland8_Peda,Large-sized,324989.414,1279435.12,250,30.2,2.4,0,0.592,15.9,0.010146541,289.7005675
1343,20,Wetland,Wetland8_Peda,Large-sized,324989.9019,1279440.097,255,30.2,2.4,0,0.603,15.9,0.010146541,287.0309045
1344,20,Wetland,Wetland8_Peda,Large-sized,324990.3897,1279445.073,260,30.2,2.4,0,0.613,15.9,0.010146541,284.4246366
1345,20,Wetland,Wetland8_Peda,Large-sized,324990.8776,1279450.049,265,30.3,2.3,0,0.624,15.9,0.010146541,281.8828718
1346,20,Wetland,Wetland8_Peda,Large-sized,324991.3654,1279455.025,270,30.4,2.2,0,0.634,15.9,0.010146541,279.4075542
1347,20,Wetland,Wetland8_Peda,Large-sized,324991.9137,1279459.995,275,30.4,2.2,0,0.645,15.9,0.010146541,276.9468906
1348,20,Wetland,Wetland8_Peda,Large-sized,324992.4954,1279464.961,280,30.4,2.2,0,0.655,15.9,0.010146541,274.5257251
1349,20,Wetland,Wetland8_Peda,Large-sized,324993.0772,1279469.927,285,30.5,2.1,0,0.666,15.9,0.010146541,272.1747884
1350,20,Wetland,Wetland8_Peda,Large-sized,324993.6589,1279474.893,290,30.5,2.1,0,0.676,15.9,0.010146541,269.5723061
1351,20,Wetland,Wetland8_Peda,Large-sized,324994.2407,1279479.859,295,30.6,2,0,0.687,15.9,0.010146541,266.9941363
1352,20,Wetland,Wetland8_Peda,Large-sized,324994.8224,1279484.825,300,30.6,2,0,0.697,15.9,0.010146541,264.4854579
1353,20,Wetland,Wetland8_Peda,Large-sized,324995.4042,1279489.791,305,30.6,2,0,0.708,15.9,0.010146541,262.0480805
1354,20,Wetland,Wetland8_Peda,Large-sized,324995.986,1279494.757,310,30.6,2,0,0.719,15.9,0.010146541,259.684106
1355,20,Wetland,Wetland8_Peda,Large-sized,324996.5677,1279499.723,315,30.6,2,0,0.729,15.9,0.010146541,257.3956505
1356,20,Wetland,Wetland8_Peda,Large-sized,324997.1495,1279504.689,320,30.7,1.9,0,0.74,15.9,0.010146541,255.1845563
1357,20,Wetland,Wetland8_Peda,Large-sized,324997.7312,1279509.655,325,30.8,1.8,0,0.488,15.9,0.010146541,253.0530419
1358,20,Wetland,Wetland8_Peda,Large-sized,324998.313,1279514.621,330,30.8,1.8,0,0.531,15.9,0.010146541,251.0029429
1359,20,Wetland,Wetland8_Peda,Large-sized,324998.8947,1279519.587,335,30.8,1.8,0,0.575,15.9,0.010146541,249.0364629
1360,20,Wetland,Wetland8_Peda,Large-sized,324999.4765,1279524.553,340,30.9,1.7,0,0.618,15.9,0.010146541,247.1554038
1361,20,Wetland,Wetland8_Peda,Large-sized,325000.0583,1279529.519,345,30.9,1.7,0,0.661,15.9,0.010146541,245.3618282
1362,20,Wetland,Wetland8_Peda,Large-sized,325000.64,1279534.485,350,30.9,1.7,0,0.705,15.9,0.010146541,243.6577654
1363,20,Wetland,Wetland8_Peda,Large-sized,325001.2218,1279539.451,355,30.9,1.7,0,0.748,15.9,0.010146541,242.0449095
1364,20,Wetland,Wetland8_Peda,Large-sized,325001.8035,1279544.417,360,30.9,1.7,0,0.791,15.9,0.010146541,240.5252926
1365,20,Wetland,Wetland8_Peda,Large-sized,325002.3853,1279549.383,365,30.9,1.7,0,0.835,15.9,0.010146541,239.1004944
1366,21,Forest,SelamArgiw_City,Small-sized,325333.464,1281220.382,0,28.3,4.3,0.952,0.262,3.6,0.016577778,44.25314264
1367,21,Forest,SelamArgiw_City,Small-sized,325332.9258,1281225.353,5,28.4,4.2,0.93,0.263,3.6,0.016577778,45.98789096
1368,21,Forest,SelamArgiw_City,Small-sized,325332.3876,1281230.324,10,28.6,4,0.854,0.264,3.6,0.016577778,41.54585835
1369,21,Forest,SelamArgiw_City,Small-sized,325331.8494,1281235.295,15,28.6,4,0.778,0.266,3.6,0.016577778,37.10827593
1370,21,Forest,SelamArgiw_City,Small-sized,325330.6249,1281240.131,20,28.7,3.9,0.683,0.267,3.6,0.016577778,32.41776154
1371,21,Forest,SelamArgiw_City,Small-sized,325329.2433,1281244.936,25,28.8,3.8,0.578,0.268,3.6,0.016577778,27.74817613
1372,21,Forest,SelamArgiw_City,Small-sized,325327.8616,1281249.742,30,28,4.6,0.453,0.269,3.6,0.016577778,23.21568682
1373,21,Forest,SelamArgiw_City,Small-sized,325326.732,1281254.599,35,28.1,4.5,0.381,0.271,3.6,0.016577778,19.08380874
1374,21,Forest,SelamArgiw_City,Small-sized,325326.1096,1281259.56,40,28.3,4.3,0.473,0.272,3.6,0.016577778,15.87012855
1375,21,Forest,SelamArgiw_City,Small-sized,325325.4871,1281264.521,45,28.4,4.2,0.568,0.273,3.6,0.016577778,13.76681836
1376,21,Forest,SelamArgiw_City,Small-sized,325324.8647,1281269.482,50,28.6,4,0.61,0.274,3.6,0.016577778,13.31128272
1377,21,Forest,SelamArgiw_City,Small-sized,325326.3758,1281274.177,55,28.8,3.8,0.668,0.276,3.6,0.016577778,10.09208376
1378,21,Forest,SelamArgiw_City,Small-sized,325328.1972,1281278.834,60,28.9,3.7,0.675,0.277,3.6,0.016577778,8.747676814
1379,21,Forest,SelamArgiw_City,Small-sized,325329.51,1281283.619,65,29,3.6,0.646,0.278,3.6,0.016577778,7.781963776
1380,21,Forest,SelamArgiw_City,Small-sized,325330.1223,1281288.581,70,29.1,3.5,0.598,0.279,3.6,0.016577778,9.69725313
1381,21,Forest,SelamArgiw_City,Small-sized,325330.7346,1281293.543,75,29.2,3.4,0.495,0.281,3.6,0.016577778,13.63132168
1382,21,Forest,SelamArgiw_City,Small-sized,325331.3469,1281298.506,80,29.3,3.3,0.436,0.292,3.6,0.016577778,17.57365412
1383,21,Forest,SelamArgiw_City,Small-sized,325331.7029,1281303.49,85,29.5,3.1,0.484,0.393,3.6,0.016577778,21.34960433
1384,21,Forest,SelamArgiw_City,Small-sized,325331.949,1281308.484,90,29.6,3,0,0.494,3.6,0.016577778,25.05491458
1385,21,Forest,SelamArgiw_City,Small-sized,325332.1951,1281313.478,95,29.9,2.7,0,0.595,3.6,0.016577778,28.76022482
1386,21,Forest,SelamArgiw_City,Small-sized,325332.4411,1281318.472,100,30.1,2.5,0,0.617,3.6,0.016577778,32.53612689
1387,21,Forest,SelamArgiw_City,Small-sized,325331.7214,1281323.4,105,30.3,2.3,0,0.638,3.6,0.016577778,36.45850817
1388,21,Forest,SelamArgiw_City,Small-sized,325330.7973,1281328.314,110,30.4,2.2,0,0.659,3.6,0.016577778,41.06113105
1389,21,Forest,SelamArgiw_City,Small-sized,325329.8732,1281333.228,115,30.5,2.1,0,0.68,3.6,0.016577778,45.74727164
1390,21,Forest,SelamArgiw_City,Small-sized,325328.989,1281338.146,120,30.6,2,0,0.702,3.6,0.016577778,50.50237061
1391,21,Forest,SelamArgiw_City,Small-sized,325328.6927,1281343.138,125,30.7,1.9,0,0.713,3.6,0.016577778,55.43109125
1392,21,Forest,SelamArgiw_City,Small-sized,325328.3964,1281348.129,130,30.8,1.8,0,0.724,3.6,0.016577778,60.37066981
1393,21,Forest,SelamArgiw_City,Small-sized,325327.9162,1281353.095,135,30.9,1.7,0,0.735,3.6,0.016577778,65.28038026
1394,21,Forest,SelamArgiw_City,Small-sized,325326.8642,1281357.983,140,31,1.6,0,0.747,3.6,0.016577778,70.08960216
1395,21,Forest,SelamArgiw_City,Small-sized,325325.8122,1281362.871,145,31.1,1.5,0,0.758,3.6,0.016577778,74.92379535
1396,21,Forest,SelamArgiw_City,Small-sized,325324.7602,1281367.759,150,31.2,1.4,0,0.769,3.6,0.016577778,79.77842055
1397,21,Forest,SelamArgiw_City,Small-sized,325323.7082,1281372.647,155,31.3,1.3,0,0.78,3.6,0.016577778,84.64996253
1398,21,Forest,SelamArgiw_City,Small-sized,325322.8571,1281377.57,160,31.4,1.2,0,0.792,3.6,0.016577778,89.57
1399,21,Forest,SelamArgiw_City,Small-sized,325322.2306,1281382.53,165,31.5,1.1,0,0.803,3.6,0.016577778,94.53
1400,21,Forest,SelamArgiw_City,Small-sized,325321.6042,1281387.491,170,31.6,1,0,0.814,3.6,0.016577778,99.491
1401,21,Forest,SelamArgiw_City,Small-sized,325320.9777,1281392.451,175,31.7,0.9,0,0.825,3.6,0.016577778,101.6270993
1402,21,Forest,SelamArgiw_City,Small-sized,325320.3512,1281397.412,180,31.8,0.8,0,0.836,3.6,0.016577778,96.65315174
1403,21,Forest,SelamArgiw_City,Small-sized,325319.6183,1281402.358,185,31.9,0.7,0,0.848,3.6,0.016577778,91.69561686
1404,21,Forest,SelamArgiw_City,Small-sized,325318.8706,1281407.302,190,32,0.6,0,0.859,3.6,0.016577778,86.74487763
1405,21,Forest,SelamArgiw_City,Small-sized,325318.1229,1281412.245,195,32.1,0.5,0,0.87,3.6,0.016577778,81.80115781
1406,21,Forest,SelamArgiw_City,Small-sized,325317.3721,1281417.189,200,32.2,0.4,0,0.859,3.6,0.016577778,76.86366088
1407,21,Forest,SelamArgiw_City,Small-sized,325316.3749,1281422.088,205,32.3,0.3,0,0.848,3.6,0.016577778,71.98642432
1408,21,Forest,SelamArgiw_City,Small-sized,325315.3776,1281426.988,210,32.4,0.2,0,0.836,3.6,0.016577778,67.12617907
1409,21,Forest,SelamArgiw_City,Small-sized,325314.3803,1281431.887,215,32.5,0.1,0,0.825,3.6,0.016577778,62.2891329
1410,21,Forest,SelamArgiw_City,Small-sized,325313.383,1281436.787,220,32.5,0.1,0,0.814,3.6,0.016577778,57.47889471
1411,21,Forest,SelamArgiw_City,Small-sized,325312.3858,1281441.686,225,32.5,0.1,0,0.803,3.6,0.016577778,52.70505977
1412,22,Forest,BaleEgziyabher_City,Small-sized,321945.537,1280718.407,0,28.3,4.3,0.766,0,4.6,0.017504348,32.94128137
1413,22,Forest,BaleEgziyabher_City,Small-sized,321950.5352,1280718.539,5,28.3,4.3,0.798,0,4.6,0.017504348,27.99899907
1414,22,Forest,BaleEgziyabher_City,Small-sized,321955.5049,1280718.177,10,28.3,4.3,0.725,0,4.6,0.017504348,23.17509107
1415,22,Forest,BaleEgziyabher_City,Small-sized,321960.4547,1280717.471,15,28.3,4.3,0.709,0,4.6,0.017504348,18.43253333
1416,22,Forest,BaleEgziyabher_City,Small-sized,321965.4255,1280717.009,20,28.4,4.2,0.694,0,4.6,0.017504348,13.62550069
1417,22,Forest,BaleEgziyabher_City,Small-sized,321970.4235,1280716.867,25,28.4,4.2,0.679,0,4.6,0.017504348,8.734246259
1418,22,Forest,BaleEgziyabher_City,Small-sized,321975.4229,1280716.815,30,28.5,4.1,0.563,0,4.6,0.017504348,3.825452844
1419,22,Forest,BaleEgziyabher_City,Small-sized,321980.4226,1280716.792,35,28.6,4,0.548,0,4.6,0.017504348,2.381253025
1420,22,Forest,BaleEgziyabher_City,Small-sized,321985.4081,1280716.411,40,28.7,3.9,0.532,0,4.6,0.017504348,7.316342766
1421,22,Forest,BaleEgziyabher_City,Small-sized,321990.3974,1280716.126,45,28.7,3.9,0.417,0.569,4.6,0.017504348,12.26337668
1422,22,Forest,BaleEgziyabher_City,Small-sized,321995.3951,1280716.086,50,28.7,3.9,0.301,0.623,4.6,0.017504348,17.23959988
1423,22,Forest,BaleEgziyabher_City,Small-sized,322000.2925,1280715.078,55,28.9,3.7,0,0.678,4.6,0.017504348,22.03362692
1424,22,Forest,BaleEgziyabher_City,Small-sized,322005.1899,1280714.071,60,29.1,3.5,0,0.732,4.6,0.017504348,26.82773893
1425,22,Forest,BaleEgziyabher_City,Small-sized,322010.1143,1280713.223,65,29.3,3.3,0,0.786,4.6,0.017504348,31.66226482
1426,22,Forest,BaleEgziyabher_City,Small-sized,322015.0754,1280712.612,70,29.6,3,0,0.84,4.6,0.017504348,36.55349781
1427,22,Forest,BaleEgziyabher_City,Small-sized,322020.0673,1280712.327,75,29.9,2.7,0,0.806,4.6,0.017504348,41.50312232
1428,22,Forest,BaleEgziyabher_City,Small-sized,322025.0474,1280711.901,80,30.2,2.4,0,0.772,4.6,0.017504348,46.42900757
1429,22,Forest,BaleEgziyabher_City,Small-sized,322030.0152,1280711.335,85,30.5,2.1,0,0.738,4.6,0.017504348,51.33074035
1430,22,Forest,BaleEgziyabher_City,Small-sized,322034.9785,1280710.73,90,30.7,1.9,0,0.703,4.6,0.017504348,56.22467526
1431,22,Forest,BaleEgziyabher_City,Small-sized,322039.9605,1280710.496,95,30.9,1.7,0,0.669,4.6,0.017504348,61.16876947
1432,22,Forest,BaleEgziyabher_City,Small-sized,322044.9595,1280710.596,100,31,1.6,0,0.635,4.6,0.017504348,66.15818493
1433,22,Forest,BaleEgziyabher_City,Small-sized,322049.9587,1280710.559,105,31.1,1.5,0,0.601,4.6,0.017504348,71.13615765
1434,22,Forest,BaleEgziyabher_City,Small-sized,322054.9579,1280710.472,110,31.2,1.4,0,0.635,4.6,0.017504348,76.10988145
1435,22,Forest,BaleEgziyabher_City,Small-sized,322059.9571,1280710.384,115,31.3,1.3,0,0.669,4.6,0.017504348,81.08352027
1436,22,Forest,BaleEgziyabher_City,Small-sized,322064.9421,1280710.036,120,31.3,1.3,0,0.703,4.6,0.017504348,86.0209161
1437,22,Forest,BaleEgziyabher_City,Small-sized,322069.9209,1280709.577,125,31.4,1.2,0,0.738,4.6,0.017504348,90.94270177
1438,22,Forest,BaleEgziyabher_City,Small-sized,322074.8997,1280709.117,130,31.4,1.2,0,0.772,4.6,0.017504348,95.86440247
1439,22,Forest,BaleEgziyabher_City,Small-sized,322079.8785,1280708.657,135,31.5,1.1,0,0.786,4.6,0.017504348,100.7861032
1440,22,Forest,BaleEgziyabher_City,Small-sized,322084.8573,1280708.197,140,31.6,1,0,0.8,4.6,0.017504348,105.7078038
1441,22,Forest,BaleEgziyabher_City,Small-sized,322089.8361,1280707.737,145,31.6,1,0,0.815,4.6,0.017504348,110.6295045
1442,22,Forest,BaleEgziyabher_City,Small-sized,322094.8149,1280707.277,150,31.7,0.9,0,0.829,4.6,0.017504348,115.5512052
1443,22,Forest,BaleEgziyabher_City,Small-sized,322099.7937,1280706.817,155,31.8,0.8,0,0.843,4.6,0.017504348,120.4729059
1444,22,Forest,BaleEgziyabher_City,Small-sized,322104.7725,1280706.357,160,31.8,0.8,0,0.857,4.6,0.017504348,125.3946066
1445,22,Forest,BaleEgziyabher_City,Small-sized,322109.7513,1280705.897,165,31.9,0.7,0,0.871,4.6,0.017504348,130.3163073
1446,22,Forest,BaleEgziyabher_City,Small-sized,322114.7301,1280705.438,170,31.9,0.7,0,0.886,4.6,0.017504348,134.6325202
1447,22,Forest,BaleEgziyabher_City,Small-sized,322119.7089,1280704.978,175,32,0.6,0,0.9,4.6,0.017504348,130.081975
1448,22,Forest,BaleEgziyabher_City,Small-sized,322124.6878,1280704.518,180,32,0.6,0,0.914,4.6,0.017504348,125.165961
1449,22,Forest,BaleEgziyabher_City,Small-sized,322129.6666,1280704.058,185,32.1,0.5,0,0.928,4.6,0.017504348,120.256977
1450,22,Forest,BaleEgziyabher_City,Small-sized,322134.6454,1280703.598,190,32.2,0.4,0,0.943,4.6,0.017504348,115.3558119
1451,22,Forest,BaleEgziyabher_City,Small-sized,322139.6242,1280703.138,195,32.2,0.4,0,0.957,4.6,0.017504348,110.4635065
1452,23,Forest,Silassie_City,Small-sized,324339.8885,1280251.901,0,28.7,3.9,0.646,0.354,3.1,0.022451613,9.523569899
1453,23,Forest,Silassie_City,Small-sized,324344.8602,1280252.432,5,29,3.6,0.63,0.37,3.1,0.022451613,6.919361292
1454,23,Forest,Silassie_City,Small-sized,324349.8147,1280253.089,10,29.3,3.3,0.613,0.387,3.1,0.022451613,3.287062417
1455,23,Forest,Silassie_City,Small-sized,324354.7476,1280253.905,15,29.6,3,0.597,0.403,3.1,0.022451613,4.236426759
1456,23,Forest,Silassie_City,Small-sized,324359.6647,1280254.806,20,29.8,2.8,0.58,0.42,3.1,0.022451613,8.334052225
1457,23,Forest,Silassie_City,Small-sized,324364.5574,1280255.836,25,30,2.6,0.564,0.436,3.1,0.022451613,12.60898507
1458,23,Forest,Silassie_City,Small-sized,324369.3477,1280257.116,30,30.1,2.5,0.547,0.453,3.1,0.022451613,17.274496
1459,23,Forest,Silassie_City,Small-sized,324373.5572,1280259.814,35,30.2,2.4,0.531,0.469,3.1,0.022451613,22.27391558
1460,23,Forest,Silassie_City,Small-sized,324377.6856,1280262.632,40,30.4,2.2,0,0.817,3.1,0.022451613,27.2689153
1461,23,Forest,Silassie_City,Small-sized,324381.7826,1280265.495,45,30.6,2,0,0.804,3.1,0.022451613,32.26291165
1462,23,Forest,Silassie_City,Small-sized,324386.0226,1280268.145,50,30.9,1.7,0,0.792,3.1,0.022451613,37.26252488
1463,23,Forest,Silassie_City,Small-sized,324390.2626,1280270.795,55,31.2,1.4,0,0.78,3.1,0.022451613,42.26223198
1464,23,Forest,Silassie_City,Small-sized,324394.9806,1280272.216,60,31.5,1.1,0,0.767,3.1,0.022451613,47.02180112
